NYSE_PPL,http://en.wikipedia.org/wiki/PPL_Corp.
NYSE_PX,http://en.wikipedia.org/wiki/Praxair_Inc.
NYSE_PCP,http://en.wikipedia.org/wiki/Precision_Castparts
NASDAQ_PCLN,http://en.wikipedia.org/wiki/Priceline.com_Inc
NYSE_PFG,http://en.wikipedia.org/wiki/Principal_Financial_Group
NYSE_PG,http://en.wikipedia.org/wiki/Procter_&_Gamble
NYSE_PGR,http://en.wikipedia.org/wiki/Progressive_Corp.
NYSE_PLD,http://en.wikipedia.org/wiki/Prologis
NYSE_PRU,http://en.wikipedia.org/wiki/Prudential_Financial
NYSE_PEG,http://en.wikipedia.org/wiki/Public_Serv._Enterprise_Inc.
NYSE_PSA,http://en.wikipedia.org/wiki/Public_Storage
NYSE_PHM,http://en.wikipedia.org/wiki/Pulte_Homes_Inc.
NYSE_PVH,http://en.wikipedia.org/wiki/PVH_Corp.
NASDAQ_QRVO,http://en.wikipedia.org/wiki/Qorvo
NYSE_PWR,http://en.wikipedia.org/wiki/Quanta_Services_Inc.
NASDAQ_QCOM,http://en.wikipedia.org/wiki/QUALCOMM_Inc.
NYSE_DGX,http://en.wikipedia.org/wiki/Quest_Diagnostics
NYSE_RRC,http://en.wikipedia.org/wiki/Range_Resources
NYSE_RTN,http://en.wikipedia.org/wiki/Raytheon_Co.
